,date,channel,spend,impressions,clicks,conversions,revenue,Click Through Rate,Profit Per Ad,Conversion Rate,Return on Ad Spend,month
735,2024-07-02,Email,81.65,7346,655,91,3596.39,0.08916417097740267,3514.74,0.13893129770992366,44.04641763625229,2024-07
736,2024-07-03,Google Ads,497.34,8995,588,60,2136.69,0.06536964980544747,1639.3500000000001,0.10204081632653061,4.29623597538907,2024-07
737,2024-07-03,Facebook Ads,486.52,11278,240,16,200.58,0.0212803688597269,-285.93999999999994,0.06666666666666667,0.41227493217133937,2024-07
738,2024-07-03,Instagram,294.86,10280,520,18,256.8,0.05058365758754864,-38.06,0.03461538461538462,0.8709217933934749,2024-07
739,2024-07-03,Email,186.9,2481,198,26,1230.74,0.07980652962515115,1043.84,0.13131313131313133,6.58501872659176,2024-07
740,2024-07-04,Google Ads,296.25,4319,170,15,590.04,0.039360963185922665,293.78999999999996,0.08823529411764706,1.9916962025316454,2024-07
741,2024-07-04,Facebook Ads,258.89,2425,95,7,147.77,0.03917525773195876,-111.11999999999998,0.07368421052631578,0.5707829580130558,2024-07
742,2024-07-04,Instagram,378.98,3628,188,6,208.42,0.05181918412348401,-170.56000000000003,0.031914893617021274,0.5499498654282547,2024-07
743,2024-07-04,Email,131.15,10912,1077,134,1787.74,0.09869868035190615,1656.59,0.1244196843082637,13.631261913839115,2024-07
744,2024-07-05,Google Ads,594.75,8105,510,74,3425.96,0.06292412091301666,2831.21,0.1450980392156863,5.760336275746112,2024-07
745,2024-07-05,Facebook Ads,332.34,6452,206,18,446.0,0.0319280843149411,113.66000000000003,0.08737864077669903,1.3419991574893182,2024-07
746,2024-07-05,Instagram,331.63,11096,749,13,188.22,0.06750180245133382,-143.41,0.017356475300400534,0.5675602327895546,2024-07
747,2024-07-05,Email,82.03,9902,941,133,4970.91,0.09503130680670571,4888.88,0.14133900106269925,60.59868340850908,2024-07
748,2024-07-06,Google Ads,265.1,6885,371,34,985.86,0.05388525780682643,720.76,0.09164420485175202,3.7188230856280646,2024-07
749,2024-07-06,Facebook Ads,283.95,3166,155,13,531.43,0.04895767530006317,247.47999999999996,0.08387096774193549,1.871561894699771,2024-07
750,2024-07-06,Instagram,369.96,2995,161,7,256.05,0.05375626043405676,-113.90999999999997,0.043478260869565216,0.6921018488485242,2024-07
751,2024-07-06,Email,154.83,4565,450,73,2837.33,0.09857612267250822,2682.5,0.1622222222222222,18.32545372343861,2024-07
752,2024-07-07,Google Ads,404.04,1630,108,13,408.46,0.06625766871165645,4.419999999999959,0.12037037037037036,1.0109395109395107,2024-07
753,2024-07-07,Facebook Ads,379.26,9158,385,17,686.12,0.042039746669578514,306.86,0.04415584415584416,1.8091019353477826,2024-07
754,2024-07-07,Instagram,210.37,8907,425,21,387.27,0.0477152801167621,176.89999999999998,0.04941176470588235,1.840899367780577,2024-07
755,2024-07-07,Email,79.01,3326,320,57,1023.61,0.09621166566446182,944.6,0.178125,12.95544867738261,2024-07
756,2024-07-08,Google Ads,337.1,9985,715,91,3623.44,0.07160741111667501,3286.34,0.12727272727272726,10.748857905665973,2024-07
757,2024-07-08,Facebook Ads,162.48,8941,301,19,212.0,0.0336651381277262,49.52000000000001,0.06312292358803986,1.3047759724273758,2024-07
758,2024-07-08,Instagram,113.51,7474,415,19,398.14,0.05552582285255553,284.63,0.04578313253012048,3.507532376002114,2024-07
759,2024-07-08,Email,190.28,4042,353,50,813.53,0.08733300346363186,623.25,0.141643059490085,4.275436199285264,2024-07
760,2024-07-09,Google Ads,218.6,1695,71,10,461.38,0.04188790560471976,242.78,0.14084507042253522,2.110612991765782,2024-07
761,2024-07-09,Facebook Ads,152.63,7947,295,22,821.11,0.03712092613564867,668.48,0.07457627118644068,5.379741859398545,2024-07
762,2024-07-09,Instagram,182.55,6506,355,14,299.79,0.05456501690747003,117.24000000000001,0.03943661971830986,1.6422350041084635,2024-07
763,2024-07-09,Email,141.81,9990,960,170,4653.03,0.0960960960960961,4511.219999999999,0.17708333333333334,32.8117199069177,2024-07
764,2024-07-10,Google Ads,447.22,10406,669,63,2271.74,0.0642898327887757,1824.5199999999998,0.09417040358744394,5.079692321452528,2024-07
765,2024-07-10,Facebook Ads,193.8,11000,455,31,979.57,0.041363636363636366,785.77,0.06813186813186813,5.054540763673891,2024-07
766,2024-07-10,Instagram,381.59,11680,668,27,1075.73,0.05719178082191781,694.1400000000001,0.040419161676646706,2.81907282685605,2024-07
767,2024-07-10,Email,154.88,1837,147,17,655.23,0.08002177463255307,500.35,0.11564625850340136,4.230565599173554,2024-07
768,2024-07-11,Google Ads,567.84,8941,553,67,1913.59,0.06184990493233419,1345.75,0.12115732368896925,3.369945759368836,2024-07
769,2024-07-11,Facebook Ads,154.27,2506,111,11,416.19,0.044293695131683956,261.91999999999996,0.0990990990990991,2.6978025539638293,2024-07
770,2024-07-11,Instagram,147.63,2750,140,8,110.09,0.05090909090909091,-37.53999999999999,0.05714285714285714,0.7457156404524826,2024-07
771,2024-07-11,Email,76.16,4925,430,80,3311.53,0.08730964467005076,3235.3700000000003,0.18604651162790697,43.4812237394958,2024-07
772,2024-07-12,Google Ads,213.79,9792,631,88,1514.18,0.06444035947712418,1300.39,0.13946117274167988,7.082557650030404,2024-07
773,2024-07-12,Facebook Ads,180.3,7029,226,17,647.6,0.03215251102575046,467.3,0.0752212389380531,3.5917914586799777,2024-07
774,2024-07-12,Instagram,138.9,10656,547,29,1202.97,0.05133258258258258,1064.07,0.05301645338208409,8.660691144708423,2024-07
775,2024-07-12,Email,171.59,11315,1378,237,10641.71,0.12178524083075563,10470.119999999999,0.17198838896952104,62.01824115624453,2024-07
776,2024-07-13,Google Ads,488.56,8999,650,94,1681.27,0.0722302478053117,1192.71,0.14461538461538462,3.441276404126412,2024-07
777,2024-07-13,Facebook Ads,367.62,5015,231,14,122.9,0.04606181455633101,-244.72,0.06060606060606061,0.33431260540775803,2024-07
778,2024-07-13,Instagram,161.6,11112,507,48,1556.24,0.04562634989200864,1394.64,0.09467455621301775,9.63019801980198,2024-07
779,2024-07-13,Email,60.15,5991,607,120,5506.63,0.10131864463361709,5446.4800000000005,0.19769357495881384,91.54829592684955,2024-07
780,2024-07-14,Google Ads,413.08,5499,254,29,746.85,0.04619021640298236,333.77000000000004,0.1141732283464567,1.808003292340467,2024-07
781,2024-07-14,Facebook Ads,279.6,11112,407,34,997.18,0.036627069834413245,717.5799999999999,0.08353808353808354,3.566452074391988,2024-07
782,2024-07-14,Instagram,380.37,2781,138,5,143.68,0.04962243797195254,-236.69,0.036231884057971016,0.37773746615137893,2024-07
783,2024-07-14,Email,277.76,3926,433,21,241.58,0.11029037187977585,-36.17999999999998,0.04849884526558892,0.8697436635944701,2024-07
784,2024-07-15,Google Ads,444.64,2743,172,19,501.32,0.06270506744440393,56.68000000000001,0.11046511627906977,1.1274739114789494,2024-07
785,2024-07-15,Facebook Ads,475.5,6190,227,11,302.83,0.03667205169628433,-172.67000000000002,0.048458149779735685,0.6368664563617245,2024-07
786,2024-07-15,Instagram,348.29,3703,210,12,195.47,0.05671077504725898,-152.82000000000002,0.05714285714285714,0.5612277125384019,2024-07
787,2024-07-15,Email,112.18,11157,1168,130,2198.22,0.10468764004660751,2086.04,0.1113013698630137,19.595471563558565,2024-07
788,2024-07-16,Google Ads,330.71,6347,350,52,2062.02,0.05514416259650228,1731.31,0.14857142857142858,6.235130476852832,2024-07
789,2024-07-16,Facebook Ads,182.79,8915,290,15,175.25,0.03252944475602917,-7.539999999999992,0.05172413793103448,0.9587504786913945,2024-07
790,2024-07-16,Instagram,356.74,4959,293,21,525.15,0.05908449284129865,168.40999999999997,0.07167235494880546,1.4720805068116836,2024-07
791,2024-07-16,Email,69.75,11238,1252,157,4284.86,0.11140772379426944,4215.11,0.1253993610223642,61.43168458781361,2024-07
792,2024-07-17,Google Ads,331.23,10396,498,49,1229.95,0.04790303963062716,898.72,0.09839357429718876,3.7132808018597347,2024-07
793,2024-07-17,Facebook Ads,377.92,4241,102,7,283.05,0.02405093138410752,-94.87,0.06862745098039216,0.7489680355630821,2024-07
794,2024-07-17,Instagram,203.23,11522,287,18,170.8,0.02490886998784933,-32.42999999999998,0.0627177700348432,0.8404271022978892,2024-07
795,2024-07-17,Email,178.26,9078,923,165,7547.5,0.10167437761621502,7369.24,0.17876489707475623,42.33984068214967,2024-07
796,2024-07-18,Google Ads,406.95,8402,471,43,868.56,0.05605808140918829,461.60999999999996,0.09129511677282377,2.1343162550681902,2024-07
797,2024-07-18,Facebook Ads,360.48,8653,296,27,509.67,0.0342077892060557,149.19,0.09121621621621621,1.4138648468708388,2024-07
798,2024-07-18,Instagram,167.68,8731,454,25,748.09,0.05199862558698889,580.4100000000001,0.05506607929515418,4.461414599236641,2024-07
799,2024-07-18,Email,186.55,11082,1278,212,3871.42,0.11532214401732539,3684.87,0.16588419405320814,20.752720450281426,2024-07
800,2024-07-19,Google Ads,399.62,5175,164,16,431.42,0.03169082125603865,31.80000000000001,0.0975609756097561,1.0795755968169762,2024-07
801,2024-07-19,Facebook Ads,221.54,8973,304,21,359.73,0.03387941602585534,138.19000000000003,0.06907894736842106,1.6237699738196263,2024-07
802,2024-07-19,Instagram,108.99,8463,330,12,413.09,0.03899326479971641,304.09999999999997,0.03636363636363636,3.7901642352509404,2024-07
803,2024-07-19,Email,70.16,8371,803,98,2520.82,0.09592641261498029,2450.6600000000003,0.12204234122042341,35.929589509692136,2024-07
804,2024-07-20,Google Ads,538.7,11935,636,59,472.71,0.05328864683703394,-65.99000000000007,0.09276729559748427,0.8775013922405791,2024-07
805,2024-07-20,Facebook Ads,350.82,3527,122,5,128.72,0.03459030337397222,-222.1,0.040983606557377046,0.3669118066244798,2024-07
806,2024-07-20,Instagram,139.19,7310,409,24,615.52,0.05595075239398085,476.33,0.05867970660146699,4.422156764135354,2024-07
807,2024-07-20,Email,158.8,5385,531,76,896.59,0.09860724233983287,737.79,0.1431261770244821,5.646032745591939,2024-07
808,2024-07-21,Google Ads,501.48,7258,538,66,2675.85,0.07412510333425186,2174.37,0.12267657992565056,5.3359057190715475,2024-07
809,2024-07-21,Facebook Ads,408.53,5558,232,9,137.92,0.04174163368118028,-270.61,0.03879310344827586,0.3376006658017771,2024-07
810,2024-07-21,Instagram,154.3,8624,450,32,1177.3,0.05217996289424861,1023.0,0.07111111111111111,7.6299416720674005,2024-07
811,2024-07-21,Email,102.86,8146,654,95,4306.61,0.08028480235698503,4203.75,0.1452599388379205,41.86865642621038,2024-07
812,2024-07-22,Google Ads,706.34,6506,449,17,830.05,0.06901321856747618,123.70999999999992,0.0378619153674833,1.1751422827533482,2024-07
813,2024-07-22,Facebook Ads,262.36,6633,172,12,116.0,0.025930951304085632,-146.36,0.06976744186046512,0.44214057020887326,2024-07
814,2024-07-22,Instagram,386.47,6986,293,14,641.56,0.041941024906956774,255.08999999999992,0.04778156996587031,1.6600512329546921,2024-07
815,2024-07-22,Email,62.61,10170,909,156,4590.47,0.08938053097345133,4527.860000000001,0.1716171617161716,73.31847947612204,2024-07
816,2024-07-23,Google Ads,345.01,7253,393,54,690.94,0.054184475389494,345.93000000000006,0.13740458015267176,2.002666589374221,2024-07
817,2024-07-23,Facebook Ads,256.98,3809,146,15,623.38,0.03833027041218168,366.4,0.10273972602739725,2.4257918904194877,2024-07
818,2024-07-23,Instagram,149.61,9089,319,8,181.0,0.035097370447794034,31.389999999999986,0.025078369905956112,1.2098121783303255,2024-07
819,2024-07-23,Email,161.15,3234,280,39,533.99,0.08658008658008658,372.84000000000003,0.1392857142857143,3.3136208501396216,2024-07
820,2024-07-24,Google Ads,852.39,5267,238,8,266.62,0.04518701348015949,-585.77,0.03361344537815126,0.31279109327889815,2024-07
821,2024-07-24,Facebook Ads,515.39,4413,134,3,138.37,0.030364831180602764,-377.02,0.022388059701492536,0.2684762995013485,2024-07
822,2024-07-24,Instagram,115.96,10676,430,41,1441.43,0.040277257399775196,1325.47,0.09534883720930233,12.43040703690928,2024-07
823,2024-07-24,Email,95.57,2937,333,46,583.43,0.11338100102145046,487.85999999999996,0.13813813813813813,6.104739981165638,2024-07
824,2024-07-25,Google Ads,541.24,7967,439,45,1921.18,0.05510229697502197,1379.94,0.10250569476082004,3.5495898307589977,2024-07
825,2024-07-25,Facebook Ads,441.0,7736,280,19,454.26,0.03619441571871768,13.259999999999991,0.06785714285714285,1.0300680272108844,2024-07
826,2024-07-25,Instagram,370.52,10397,447,24,1038.05,0.04299317110705011,667.53,0.053691275167785234,2.80160315232646,2024-07
827,2024-07-25,Email,95.25,4169,399,66,906.67,0.09570640441352843,811.42,0.16541353383458646,9.518845144356956,2024-07
828,2024-07-26,Google Ads,488.54,8508,476,53,1344.63,0.05594734367653973,856.0900000000001,0.11134453781512606,2.7523437180169488,2024-07
829,2024-07-26,Facebook Ads,165.04,2572,98,10,80.58,0.038102643856920686,-84.46,0.10204081632653061,0.4882452738730005,2024-07
830,2024-07-26,Instagram,273.69,8785,387,26,695.75,0.04405236198064883,422.06,0.06718346253229975,2.542109686141255,2024-07
831,2024-07-26,Email,121.27,3369,381,72,3325.8,0.11308993766696349,3204.53,0.1889763779527559,27.424754679640476,2024-07
832,2024-07-27,Google Ads,368.29,4876,361,50,2044.71,0.07403609515996719,1676.42,0.13850415512465375,5.551902033723424,2024-07
833,2024-07-27,Facebook Ads,388.83,10778,597,43,502.43,0.05539061050287623,113.60000000000002,0.07202680067001675,1.2921585268626392,2024-07
834,2024-07-27,Instagram,133.33,3172,149,17,566.69,0.046973518284993694,433.36,0.11409395973154363,4.250281257031426,2024-07
835,2024-07-27,Email,166.15,5838,562,79,3370.98,0.09626584446728331,3204.83,0.14056939501779359,20.288775203129703,2024-07
836,2024-07-28,Google Ads,335.02,5621,325,36,546.28,0.057818893435331795,211.26,0.11076923076923077,1.6305892185541162,2024-07
837,2024-07-28,Facebook Ads,365.2,2403,104,10,199.55,0.043279234290470245,-165.64999999999998,0.09615384615384616,0.5464129244249727,2024-07
838,2024-07-28,Instagram,377.76,1988,96,5,226.3,0.0482897384305835,-151.45999999999998,0.052083333333333336,0.5990576027107158,2024-07
839,2024-07-28,Email,177.3,5457,524,92,2320.41,0.09602345611141654,2143.1099999999997,0.17557251908396945,13.087478849407782,2024-07
840,2024-07-29,Google Ads,421.12,6589,372,43,450.31,0.05645773258461072,29.189999999999998,0.11559139784946236,1.069315159574468,2024-07
841,2024-07-29,Facebook Ads,462.2,10804,451,36,1105.02,0.04174379859311366,642.8199999999999,0.07982261640798226,2.390783210731285,2024-07
842,2024-07-29,Instagram,379.14,8174,451,16,327.3,0.055174944947394174,-51.839999999999975,0.03547671840354767,0.8632695046684603,2024-07
843,2024-07-29,Email,131.27,11343,1229,217,2995.07,0.10834876135061271,2863.8,0.17656631407648496,22.8161042126914,2024-07
844,2024-07-30,Google Ads,273.75,9886,555,72,799.85,0.056139995953874165,526.1,0.12972972972972974,2.921826484018265,2024-07
845,2024-07-30,Facebook Ads,218.15,3389,129,9,132.39,0.038064325759811155,-85.76000000000002,0.06976744186046512,0.606876002750401,2024-07
846,2024-07-30,Instagram,122.2,6952,222,16,321.76,0.03193325661680092,199.56,0.07207207207207207,2.6330605564648115,2024-07
847,2024-07-30,Email,145.35,11035,968,166,4583.08,0.0877208880833711,4437.73,0.17148760330578514,31.531338149294807,2024-07
848,2024-07-31,Google Ads,288.88,8434,636,68,1715.46,0.07540905857244487,1426.58,0.1069182389937107,5.938313486568818,2024-07
849,2024-07-31,Facebook Ads,485.56,10583,490,38,1093.33,0.04630067088727204,607.77,0.07755102040816327,2.2516887717274896,2024-07
850,2024-07-31,Instagram,116.98,10997,657,48,547.59,0.05974356642720742,430.61,0.0730593607305936,4.681056590870234,2024-07
851,2024-07-31,Email,60.5,9168,951,160,5734.01,0.10373036649214659,5673.51,0.16824395373291273,94.77702479338843,2024-07
852,2024-08-01,Google Ads,572.2,7227,360,42,1366.98,0.049813200498132,794.78,0.11666666666666667,2.3889898636840265,2024-08
853,2024-08-01,Facebook Ads,193.92,3741,143,7,308.33,0.03822507350975675,114.41,0.04895104895104895,1.5899855610561056,2024-08
854,2024-08-01,Instagram,345.03,10387,641,46,1216.48,0.061711755078463465,871.45,0.0717628705148206,3.5257224009506425,2024-08
855,2024-08-01,Email,59.88,2051,221,34,950.88,0.10775231594344223,891.0,0.15384615384615385,15.879759519038075,2024-08
856,2024-08-02,Google Ads,549.05,7771,533,64,3461.46,0.06858834126881998,2912.41,0.1200750469043152,6.304453146343685,2024-08
857,2024-08-02,Facebook Ads,197.75,7863,407,29,640.59,0.05176141421849167,442.84000000000003,0.07125307125307126,3.2393931731984833,2024-08
858,2024-08-02,Instagram,330.58,14972,367,25,806.05,0.024512423189954582,475.46999999999997,0.0681198910081744,2.4382902776937505,2024-08
859,2024-08-02,Email,174.27,4846,494,74,1111.02,0.10193974411886092,936.75,0.14979757085020243,6.3752797383370625,2024-08
860,2024-08-03,Google Ads,475.88,11308,721,53,2840.85,0.0637601697912982,2364.97,0.07350901525658807,5.969677229553668,2024-08
861,2024-08-03,Facebook Ads,323.2,11656,529,62,2117.06,0.045384351407000686,1793.86,0.11720226843100189,6.550309405940594,2024-08
862,2024-08-03,Instagram,299.85,12311,546,34,1045.99,0.044350580781414996,746.14,0.06227106227106227,3.4883775220943805,2024-08
863,2024-08-03,Email,55.4,11014,1125,201,9194.13,0.10214272743780643,9138.73,0.17866666666666667,165.9590252707581,2024-08
864,2024-08-04,Google Ads,485.9,8768,497,89,2286.44,0.05668339416058394,1800.54,0.1790744466800805,4.7055772792755715,2024-08
865,2024-08-04,Facebook Ads,250.06,8934,391,29,692.74,0.04376539064248937,442.68,0.0741687979539642,2.7702951291689994,2024-08
866,2024-08-04,Instagram,246.84,8357,364,12,279.12,0.04355630010769415,32.28,0.03296703296703297,1.1307729703451628,2024-08
867,2024-08-04,Email,102.91,14320,1656,251,4074.08,0.11564245810055866,3971.17,0.15157004830917875,39.58876688368478,2024-08
868,2024-08-05,Google Ads,549.4,11243,662,88,2744.17,0.05888108156186071,2194.77,0.13293051359516617,4.994848926101201,2024-08
869,2024-08-05,Facebook Ads,227.35,13380,700,65,1279.89,0.052316890881913304,1052.5400000000002,0.09285714285714286,5.629601935341984,2024-08
870,2024-08-05,Instagram,118.36,8471,390,14,556.22,0.04603942863888561,437.86,0.035897435897435895,4.699391686380534,2024-08
871,2024-08-05,Email,182.81,10363,798,120,6682.19,0.07700472836051336,6499.379999999999,0.15037593984962405,36.552650292653574,2024-08
872,2024-08-06,Google Ads,525.41,12439,909,75,3359.62,0.07307661387571349,2834.21,0.08250825082508251,6.3942825602862525,2024-08
873,2024-08-06,Facebook Ads,282.46,11338,581,56,1637.03,0.05124360557417534,1354.57,0.0963855421686747,5.795617078524393,2024-08
874,2024-08-06,Instagram,223.79,14700,1001,72,1753.05,0.0680952380952381,1529.26,0.07192807192807193,7.833459940122436,2024-08
875,2024-08-06,Email,186.4,13345,1171,161,6446.98,0.08774822030723117,6260.58,0.13748932536293765,34.58680257510729,2024-08
